filename,energy_value,energy_normalization
47768.png,112.0257958,0.59041079
47769.png,111.5353136,0.579233871
47770.png,98.86957229,0.29061186
47771.png,126.7084167,0.924992673
47772.png,111.5819546,0.580296709
47773.png,125.1232393,0.888870264
47774.png,102.7812795,0.37975033
47775.png,103.9222781,0.405750964
47776.png,115.2479052,0.663834972
47777.png,114.2084222,0.640147636
47778.png,102.8997836,0.382450755
47779.png,112.2268345,0.594991982
47780.png,111.8929275,0.587383039
47781.png,98.46309565,0.281349227
47782.png,95.58586108,0.215783919
47783.png,100.8292081,0.335267282
47784.png,108.5532818,0.511280485
47785.png,100.9952636,0.339051291
47786.png,117.6442663,0.718442322
47787.png,107.8846629,0.496044256
47788.png,106.8198062,0.471778714
47789.png,106.4459789,0.463260082
47790.png,117.6767982,0.719183646
47791.png,100.4669096,0.327011364
47792.png,112.3312615,0.597371624
47793.png,103.2399121,0.390201472
47794.png,91.97323224,0.133460731
47795.png,102.943214,0.383440431
47796.png,106.5238848,0.465035371
47797.png,120.673433,0.7874698
47798.png,92.845429,0.153336013
47799.png,109.8170199,0.54007806
47800.png,104.9946754,0.430188339
47801.png,105.3420335,0.438103801
47802.png,104.8338476,0.426523457
47803.png,113.6197096,0.626732281
47804.png,104.4963461,0.418832604
47805.png,110.4132302,0.553664269
47806.png,110.2496523,0.549936719
47807.png,93.79863101,0.175057212
47808.png,96.83041238,0.244144273
47809.png,119.2246418,0.754455307
47810.png,98.43963085,0.280814521
47811.png,112.7660201,0.607278735
47812.png,111.2630932,0.573030618
47813.png,113.5979809,0.626237136
47814.png,115.9091293,0.678902691
47815.png,118.3788394,0.735181489
47816.png,111.3043912,0.573971701
47817.png,108.8698209,0.518493655
47818.png,126.7401052,0.925714779
47819.png,108.7868018,0.516601848
47820.png,108.9408286,0.520111751
47821.png,118.0640619,0.728008461
47822.png,99.87997366,0.313636495
47823.png,106.1351362,0.456176719
47824.png,98.25706278,0.27665423
47825.png,113.1543736,0.616128384
47826.png,92.98884813,0.156604193
47827.png,114.7617612,0.652756911
47828.png,98.52268298,0.28270708
47829.png,101.532601,0.351295927
47830.png,128.0199207,0.954878719
47831.png,125.2263564,0.891220057
47832.png,108.9236631,0.51972059
47833.png,100.0970375,0.318582862
47834.png,112.7640059,0.607232836
47835.png,97.70943039,0.264174995
47836.png,106.5835673,0.466395393
47837.png,113.1690128,0.616461977
47838.png,125.6430118,0.900714639
47839.png,108.923946,0.519727037
47840.png,109.4433571,0.531563176
47841.png,111.0329438,0.567786063
47842.png,104.6590898,0.422541144
47843.png,104.0947964,0.409682245
47844.png,114.7897239,0.653394114
47845.png,113.3805408,0.621282195
47846.png,118.4404823,0.736586184
47847.png,114.5805898,0.648628447
47848.png,111.3733775,0.575543734
47849.png,135.1972611,1
47850.png,121.2597503,0.800830572
47851.png,100.5578669,0.329084064
47852.png,116.1644525,0.684720897
47853.png,111.4635966,0.577599612
47854.png,109.3202832,0.528758616
47855.png,113.5417977,0.624956855
47856.png,112.1648255,0.593578945
47857.png,113.3319956,0.620175966
47858.png,113.8317256,0.631563619
47859.png,96.21156421,0.2300422
47860.png,124.8040554,0.881596825
47861.png,103.573352,0.397799772
47862.png,105.9895792,0.452859822
47863.png,119.0487103,0.750446248
47864.png,117.021743,0.704256502
47865.png,106.4132327,0.462513874
47866.png,109.486892,0.532555233
47867.png,106.8701069,0.472924946
47868.png,106.2012728,0.457683814
47869.png,99.35638952,0.301705262
47870.png,107.7895326,0.493876464
47871.png,109.2748837,0.52772407
47872.png,115.0909871,0.660259183
47873.png,104.5975873,0.421139649
47874.png,96.16505297,0.22898232
47875.png,108.8379193,0.517766694
47876.png,105.302922,0.437212543
47877.png,110.1376408,0.547384245
47878.png,102.3741864,0.37047365
47879.png,113.7899414,0.630611457
47880.png,105.5494249,0.442829756
47881.png,111.699476,0.582974741
47882.png,116.5067441,0.692520906
47883.png,96.16341207,0.228944928
47884.png,114.9695276,0.657491411
47885.png,118.9378312,0.747919578
47886.png,112.8969736,0.610262853
47887.png,105.0746676,0.43201117
47888.png,97.02884857,0.24866616
47889.png,122.2505885,0.823409409
47890.png,107.4328656,0.485748874
47891.png,117.9801163,0.726095541
47892.png,102.1465863,0.365287187
47893.png,109.3219275,0.528796086
47894.png,98.21355369,0.275662762
47895.png,103.0834753,0.386636651
47896.png,106.2271237,0.458272894
47897.png,109.8331815,0.540446344
47898.png,102.8353468,0.380982395
47899.png,99.54146432,0.305922675
47900.png,113.7826371,0.63044501
47901.png,107.1456258,0.479203365
47902.png,102.8734201,0.381849994
47903.png,106.0600895,0.454466583
47904.png,96.97641253,0.247471268
47905.png,106.6213221,0.467255735
47906.png,114.0443591,0.636409029
47907.png,103.987237,0.407231223
47908.png,116.8171805,0.69959501
47909.png,94.2172042,0.184595496
47910.png,98.45442651,0.281151678
47911.png,106.1009369,0.455397398
47912.png,109.3462439,0.529350198
47913.png,113.0216417,0.613103741
47914.png,113.4584953,0.623058592
47915.png,94.35799425,0.187803765
47916.png,111.1473831,0.570393861
47917.png,111.92427,0.588097259
47918.png,113.5440652,0.625008526
47919.png,107.845752,0.495157569
47920.png,113.825527,0.631422368
47921.png,113.0063032,0.612754213
47922.png,101.7698306,0.356701824
47923.png,102.6128923,0.375913188
47924.png,99.07794077,0.29536008
47925.png,110.1421491,0.547486978
47926.png,108.084813,0.500605199
47927.png,102.9632156,0.383896219
47928.png,108.5678534,0.511612537
47929.png,118.0555434,0.727814345
47930.png,121.6379536,0.809448922
47931.png,113.0679926,0.614159967
47932.png,117.0562571,0.705042996
47933.png,115.14883,0.661577285
47934.png,112.2293292,0.59504883
47935.png,105.228657,0.435520221
47936.png,114.545643,0.647832093
47937.png,122.0235169,0.81823499
47938.png,124.2909983,0.869905478
47939.png,108.4488689,0.508901164
47940.png,104.7528822,0.424678449
47941.png,115.8324034,0.677154291
47942.png,120.9010468,0.792656575
47943.png,110.8801402,0.564304034
47944.png,112.5390083,0.602105678
47945.png,116.5929956,0.694486372
47946.png,115.1944196,0.662616163
47947.png,106.6291563,0.467434257
47948.png,105.2077648,0.435044138
47949.png,103.3525248,0.392767647
47950.png,99.87696098,0.313567843
47951.png,125.0624499,0.887485019
47952.png,123.7971454,0.85865175
47953.png,105.5672458,0.443235852
47954.png,114.9333041,0.656665964
47955.png,102.4618762,0.372471891
47956.png,109.5980256,0.535087702
47957.png,116.7808865,0.698767957
47958.png,111.8276132,0.585894682
47959.png,106.2282145,0.458297751
47960.png,106.3976322,0.462158376
47961.png,95.16493086,0.206191924
47962.png,95.96053311,0.224321801
47963.png,106.9346654,0.474396081
47964.png,119.6764782,0.76475158
47965.png,112.0418278,0.590776121
47966.png,100.8829394,0.33649169
47967.png,114.0589155,0.636740735
47968.png,99.11617757,0.296231405
47969.png,125.5766492,0.899202394
47970.png,103.6991632,0.400666708
47971.png,115.2042774,0.662840799
47972.png,110.50049,0.555652712
47973.png,112.4084401,0.59913034
47974.png,103.5679881,0.397677541
47975.png,100.403368,0.325563403
47976.png,130.060404,1
47977.png,101.598811,0.352804695
47978.png,111.2796678,0.573408314
47979.png,100.1049271,0.318762647
47980.png,107.8146536,0.494448911
47981.png,115.6714712,0.67348703
47982.png,97.75342825,0.265177601
47983.png,107.6284063,0.49020478
47984.png,106.3929603,0.462051914
47985.png,118.3085288,0.733579278
47986.png,103.8514054,0.404135945
47987.png,109.9928241,0.544084218
47988.png,112.1913089,0.594182439
47989.png,96.35978241,0.233419739
47990.png,101.942496,0.360636456
47991.png,116.1831118,0.685146098
47992.png,112.1913089,0.594182439
47993.png,118.0484679,0.727653111
47994.png,110.2660359,0.550310062
47995.png,121.0819192,0.796778226
47996.png,101.0403831,0.340079456
47997.png,119.6254356,0.763588441
47998.png,113.5178089,0.624410207
47999.png,110.7707265,0.561810756
48000.png,97.72293452,0.264482722
48001.png,99.28710572,0.30012645
48002.png,123.5052154,0.851999362
48003.png,102.953722,0.383679883
48004.png,106.318371,0.460352202
48005.png,108.8936993,0.519037787
48006.png,109.207847,0.526196463
48007.png,119.7538493,0.766514683
48008.png,112.1729184,0.593763363
48009.png,105.4531105,0.440634981
48010.png,112.9724743,0.611983333
48011.png,119.5467167,0.761794625
48012.png,112.5342766,0.601997854
48013.png,104.0472126,0.408597923
48014.png,96.72838284,0.241819263
48015.png,110.3394304,0.551982548
48016.png,107.6049511,0.489670292
48017.png,99.92953918,0.314765975
48018.png,99.42140549,0.303186821
48019.png,110.5090793,0.555848441
48020.png,117.0502077,0.704905144
48021.png,102.8077372,0.380353238
48022.png,112.6025488,0.603553614
48023.png,102.8732812,0.381846829
48024.png,103.993625,0.40737679
48025.png,120.7740084,0.789761674
48026.png,110.8114472,0.562738684
48027.png,110.9204493,0.565222582
48028.png,107.4827341,0.486885258
48029.png,107.1181433,0.478577104
48030.png,91.85460241,0.130757441
48031.png,114.8998778,0.655904258
48032.png,101.598811,0.352804695
48033.png,99.30364536,0.300503349
48034.png,108.9986954,0.521430398
48035.png,104.9530855,0.429240605
48036.png,104.0134418,0.407828368
48037.png,112.2536406,0.595602829
48038.png,102.4090395,0.371267869
48039.png,93.93145752,0.178084011
48040.png,109.9814099,0.543824115
48041.png,94.51197391,0.191312594
48042.png,97.07622496,0.249745755
48043.png,109.289327,0.528053198
48044.png,106.6127734,0.46706093
48045.png,102.2901074,0.36855769
48046.png,109.6125698,0.53541913
48047.png,126.5751337,0.921955472
48048.png,114.5633432,0.648235438
48049.png,111.9518391,0.588725493
48050.png,118.9399801,0.747968546
48051.png,110.8846811,0.56440751
48052.png,104.3782687,0.416141902
48053.png,109.0865842,0.523433173
48054.png,92.41270277,0.143475216
48055.png,104.8926859,0.427864242
48056.png,106.3927347,0.462046773
48057.png,112.7193789,0.606215893
48058.png,103.1930589,0.3891338
48059.png,105.7200596,0.446718114
48060.png,104.0517533,0.408701395
48061.png,120.5350591,0.784316589
48062.png,105.6757251,0.445707836
48063.png,105.3599335,0.438511699
48064.png,109.5432946,0.533840513
48065.png,117.9616836,0.725675504
48066.png,114.8716567,0.655261167
48067.png,115.5222459,0.670086542
48068.png,125.64373,0.900731005
48069.png,99.03687462,0.29442428
48070.png,106.8712986,0.472952102
48071.png,114.445277,0.645544991
48072.png,125.5928595,0.899571788
48073.png,113.3736461,0.621125081
48074.png,93.29374435,0.16355205
48075.png,106.716655,0.469428144
48076.png,107.7772132,0.493595734
48077.png,105.3905096,0.439208456
48078.png,102.6497711,0.376753567
48079.png,108.1208143,0.501425583
48080.png,109.9004034,0.54197817
48081.png,102.2577657,0.3678207
48082.png,94.29698181,0.186413437
48083.png,100.9616906,0.338286242
48084.png,102.5088864,0.373543141
48085.png,148.689965,1
48086.png,107.4339014,0.485772477
48087.png,97.67576029,0.263407734
48088.png,135.243642,1
48089.png,103.6878983,0.400410008
48090.png,124.9794897,0.885594554
48091.png,115.7796989,0.675953281
48092.png,100.5034671,0.327844422
48093.png,109.9634873,0.543415702
48094.png,104.4675341,0.418176047
48095.png,102.4405956,0.371986957
48096.png,110.1977095,0.548753067
48097.png,96.32615936,0.23265355
48098.png,128.4047343,0.963647703
48099.png,107.8140399,0.494434926
48100.png,102.4908427,0.373131968
48101.png,117.9808438,0.726112119
48102.png,116.1587882,0.684591822
48103.png,115.5729682,0.671242382
48104.png,106.7311777,0.469759082
48105.png,106.7624358,0.470471379
48106.png,108.6721687,0.513989633
48107.png,114.524448,0.647349109
48108.png,110.4698966,0.554955561
48109.png,123.806067,0.858855052
48110.png,95.9543726,0.224181417
48111.png,104.3963938,0.41655493
48112.png,112.5452627,0.602248201
48113.png,101.4110573,0.348526237
48114.png,109.1323163,0.524475299
48115.png,129.6104428,0.991122921
48116.png,116.2667545,0.687052116
48117.png,127.2442737,0.937203575
48118.png,105.4125771,0.439711321
48119.png,106.8193292,0.471767844
48120.png,97.86611173,0.267745389
48121.png,119.1890367,0.753643952
48122.png,98.80613968,0.289166382
48123.png,105.3496091,0.438276431
48124.png,104.3059943,0.414494941
48125.png,112.6338094,0.604265969
48126.png,114.4986,0.646760095
48127.png,112.8782288,0.609835703
48128.png,106.8965882,0.473528392
48129.png,95.16328495,0.206154418
48130.png,115.5944676,0.671732302
48131.png,119.8702812,0.769167888
48132.png,105.2684113,0.436426127
48133.png,119.7974944,0.76750925
48134.png,115.8156935,0.676773512
48135.png,94.702122,0.195645615
48136.png,120.858269,0.791681771
48137.png,103.8389039,0.403851065
48138.png,111.3678893,0.575418671
48139.png,116.5679514,0.693915674
48140.png,114.7274816,0.651975761
48141.png,97.56577545,0.260901442
48142.png,114.4842145,0.646432284
48143.png,111.7614233,0.584386372
48144.png,97.150175,0.2514309
48145.png,101.1186589,0.341863175
48146.png,101.0090696,0.339365896
48147.png,113.5413412,0.624946452
48148.png,107.6001401,0.489560661
48149.png,106.8814127,0.473182579
48150.png,168.0397966,1
48151.png,107.5281674,0.487920574
48152.png,105.4392781,0.440319773
48153.png,96.33495518,0.232853986
48154.png,96.79446081,0.243325022
48155.png,94.49643094,0.190958407
48156.png,133.2611194,1
48157.png,106.9436922,0.47460178
48158.png,102.8652448,0.381663699
48159.png,108.2634704,0.504676375
48160.png,118.57779,0.739715098
48161.png,101.7442565,0.356119051
48162.png,116.2785057,0.687319898
48163.png,105.8150423,0.448882543
48164.png,104.2621484,0.413495797
48165.png,104.1411271,0.410738011
48166.png,91.10644867,0.113708803
48167.png,106.098318,0.45533772
48168.png,114.4267113,0.645121923
48169.png,109.3469083,0.529365338
48170.png,105.1790011,0.434388682
48171.png,97.7271979,0.264579874
48172.png,96.52546883,0.237195337
48173.png,116.9343541,0.702265117
48174.png,103.2535129,0.390511402
48175.png,113.5125858,0.624291185
48176.png,94.28102261,0.186049765
48177.png,119.7831744,0.767182932
48178.png,120.4972393,0.783454766
48179.png,114.2860415,0.641916394
48180.png,118.5166743,0.738322418
48181.png,117.0249968,0.704330648
48182.png,117.4527321,0.714077714
48183.png,103.5255594,0.396710692
48184.png,110.9609941,0.566146501
48185.png,116.2402668,0.686448524
48186.png,90.79463117,0.106603226
48187.png,102.3379554,0.369648032
48188.png,109.1181314,0.524152059
48189.png,99.66126357,0.308652614
48190.png,115.9235911,0.679232241
48191.png,97.11892441,0.250718773
48192.png,105.5637651,0.443156535
48193.png,107.3024764,0.482777615
48194.png,103.3843337,0.393492496
48195.png,103.9128351,0.405535781
48196.png,107.7260612,0.492430102
48197.png,101.8797256,0.359206068
48198.png,102.148436,0.365329337
48199.png,123.2342929,0.845825685
48200.png,118.5564821,0.739229542
48201.png,111.6858763,0.582664836
48202.png,97.63681151,0.262520184
48203.png,114.946462,0.656965801
48204.png,110.1430653,0.547507856
48205.png,101.2525804,0.344914926
48206.png,122.9589823,0.839552013
48207.png,98.58786455,0.284192413
48208.png,106.9933439,0.475733224
48209.png,116.2101204,0.68576156
48210.png,111.5036899,0.578513243
48211.png,120.6327618,0.786543001
48212.png,98.4869826,0.281893554
48213.png,113.0531383,0.613821473
48214.png,121.8858812,0.815098601
48215.png,89.18121281,0.069837273
48216.png,108.1321038,0.501682843
48217.png,104.284373,0.414002243
48218.png,109.7540116,0.538642251
48219.png,111.2200334,0.572049388
48220.png,120.7540561,0.789307008
48221.png,102.373748,0.37046366
48222.png,106.4844884,0.464137621
48223.png,133.6046464,1
48224.png,118.0053651,0.726670901
48225.png,96.74187833,0.242126793
48226.png,120.9621615,0.794049234
48227.png,110.4908841,0.555433816
48228.png,131.8872227,1
48229.png,116.5432846,0.693353577
48230.png,112.2525368,0.595577676
48231.png,103.7568006,0.401980127
48232.png,124.1424683,0.866520834
48233.png,99.84903217,0.312931412
48234.png,140.3926217,1
48235.png,109.3293749,0.528965794
48236.png,103.1707701,0.388625891
48237.png,104.2670051,0.41360647
48238.png,119.173424,0.753288176
48239.png,96.71441741,0.241501024
48240.png,110.6396288,0.558823353
48241.png,102.4347951,0.371854777
48242.png,101.7218278,0.355607955
48243.png,103.2728453,0.390951941
48244.png,96.82064546,0.243921708
48245.png,110.7897533,0.562244332
48246.png,116.8203564,0.699667382
48247.png,93.92459476,0.177927625
48248.png,112.1663838,0.593614455
48249.png,103.3086161,0.391767072
48250.png,106.3311368,0.460643104
48251.png,107.5537895,0.488504441
48252.png,102.330587,0.369480124
48253.png,124.9401485,0.884698062
48254.png,116.1262069,0.683849371
48255.png,118.4772402,0.737423809
48256.png,118.1021413,0.7288762
48257.png,93.77838286,0.174595805
48258.png,107.5497317,0.488411973
48259.png,106.8946449,0.473484109
48260.png,100.2228916,0.321450776
48261.png,106.2980717,0.45988963
48262.png,100.0135065,0.31667939
48263.png,114.8404728,0.65455056
48264.png,122.7654255,0.835141316
48265.png,142.815782,1
48266.png,113.3197228,0.619896298
48267.png,103.1207575,0.387486223
48268.png,111.7529815,0.584194003
48269.png,113.0573962,0.613918501
48270.png,111.0325539,0.567777178
48271.png,95.1656628,0.206208603
48272.png,99.95592745,0.315367301
48273.png,102.2005183,0.366516168
48274.png,112.3739915,0.598345339
48275.png,115.8547326,0.67766312
48276.png,111.5495949,0.579559308
48277.png,109.8549716,0.540942888
48278.png,106.7506553,0.47020293
48279.png,103.9577839,0.406560057
48280.png,109.0717679,0.523095545
48281.png,108.1363566,0.501779755
48282.png,109.4794214,0.532384996
48283.png,106.5551272,0.465747311
48284.png,112.0499876,0.590962063
48285.png,104.2471597,0.413154241
48286.png,124.8137986,0.881818849
48287.png,99.07821345,0.295366294
48288.png,103.6459204,0.399453432
48289.png,114.6081759,0.649257068
48290.png,99.35588381,0.301693738
48291.png,98.32921849,0.278298486
48292.png,105.793334,0.448387862
48293.png,108.0258262,0.499261031
48294.png,117.8016175,0.72202798
48295.png,117.507101,0.715316652
48296.png,97.61463085,0.26201474
48297.png,117.354976,0.711850086
48298.png,94.63827102,0.194190604
48299.png,98.81588332,0.289388416
48300.png,101.086335,0.34112659
48301.png,114.7783138,0.653134105
48302.png,121.1896829,0.799233903
48303.png,109.8507116,0.540845813
48304.png,129.0043248,0.977310939
48305.png,109.5171537,0.533244825
48306.png,110.7512388,0.561366678
48307.png,102.2980686,0.368739107
48308.png,98.91023294,0.291538419
48309.png,102.7102897,0.378132642
48310.png,116.1384444,0.684128235
48311.png,91.64628695,0.126010428
48312.png,98.14492571,0.274098894
48313.png,126.1106131,0.911370156
48314.png,109.8854386,0.541637158
48315.png,89.20228572,0.070317474
48316.png,97.65997245,0.263047967
48317.png,101.2699962,0.345311791
48318.png,108.1703466,0.502554306
48319.png,119.0896458,0.75137907
48320.png,102.6130538,0.375916868
48321.png,116.0069032,0.681130725
48322.png,128.2382827,0.959854668
48323.png,105.3488674,0.438259529
48324.png,113.6724959,0.627935155
48325.png,109.8233148,0.540221505
48326.png,128.5584538,0.967150603
48327.png,106.6235302,0.467306052
48328.png,115.1801976,0.662292078
48329.png,94.74775823,0.196685556
48330.png,98.74757075,0.287831736
48331.png,120.6544307,0.787036783
48332.png,107.2952148,0.482612141
48333.png,101.1771243,0.343195462
48334.png,105.5960984,0.443893334
48335.png,117.930121,0.724956268
48336.png,112.431899,0.599664913
48337.png,106.3355087,0.46074273
48338.png,114.7075089,0.65152063
48339.png,103.9185156,0.405665226
48340.png,106.5806946,0.466329931
48341.png,123.6783639,0.855945003
48342.png,112.7354023,0.606581028
48343.png,113.817945,0.631249593
48344.png,109.8985144,0.541935125
48345.png,109.2981406,0.528254039
48346.png,106.5432548,0.465476767
48347.png,92.67039891,0.149347496
48348.png,106.7249151,0.469616372
48349.png,105.3785069,0.438934943
48350.png,96.95467008,0.246975809
48351.png,116.5312885,0.693080214
48352.png,111.8813195,0.58711852
48353.png,124.4547548,0.873637098
48354.png,117.4621524,0.714292381
48355.png,117.3711746,0.712219214
48356.png,108.5404292,0.510987605
48357.png,107.3555169,0.483986282
48358.png,114.0736029,0.637075426
48359.png,105.3046161,0.437251148
48360.png,101.8156517,0.357745977
48361.png,95.55948618,0.215182898
48362.png,115.21499,0.663084913
48363.png,103.6641104,0.399867939
48364.png,108.1297071,0.501628228
48365.png,112.5754424,0.602935924
48366.png,121.0919813,0.797007517
48367.png,106.1321272,0.456108151
48368.png,116.4173785,0.690484477
48369.png,94.21421337,0.184527342
48370.png,123.4059327,0.849736946
48371.png,120.6579664,0.787117353
48372.png,132.372314,1
48373.png,110.1560689,0.547804177
48374.png,113.5193775,0.624445952
48375.png,114.9511382,0.657072361
48376.png,113.0666005,0.614128245
48377.png,106.0762911,0.454835779
48378.png,124.3603538,0.871485925
48379.png,109.7196316,0.537858813
48380.png,103.5417119,0.397078769
48381.png,103.2275903,0.389920688
48382.png,96.11011386,0.227730389
48383.png,103.6875372,0.40040178
48384.png,116.7130805,0.69722282
48385.png,127.7146023,0.947921242
48386.png,115.3661952,0.666530519
48387.png,120.5058472,0.78365092
48388.png,115.5363306,0.670407499
48389.png,108.0868439,0.500651478
48390.png,104.5631723,0.420355413
48391.png,127.5425909,0.944001512
48392.png,122.766552,0.835166986
48393.png,97.0156957,0.248366437
48394.png,101.5758222,0.352280835
48395.png,107.0079296,0.476065597
48396.png,97.72740962,0.264584699
48397.png,111.2110213,0.571844024
48398.png,105.3530253,0.438354278
48399.png,101.4658317,0.349774414
48400.png,91.57876278,0.124471714
48401.png,116.9198266,0.70193407
48402.png,101.3832221,0.347891939
48403.png,97.185684,0.252240065
48404.png,107.9720149,0.4980348
48405.png,123.3246683,0.847885124
48406.png,96.90728456,0.245896006
48407.png,106.5470753,0.465563827
48408.png,96.13264144,0.228243739
48409.png,111.3875716,0.575867184
48410.png,103.1292639,0.387680064
48411.png,101.8023493,0.357442847
48412.png,110.6716307,0.5595526
48413.png,112.1425796,0.593072014
48414.png,93.16727711,0.160670164
48415.png,104.4303009,0.417327591
48416.png,112.1658358,0.593601967
48417.png,94.78510568,0.197536615
48418.png,101.0779669,0.340935901
48419.png,115.2931101,0.664865084
48420.png,109.5351703,0.53365538
48421.png,101.7214623,0.355599626
48422.png,108.246614,0.504292258
48423.png,110.6970307,0.560131405
48424.png,97.00556445,0.24813557
48425.png,111.9683203,0.589101061
48426.png,98.99069779,0.293372021
48427.png,95.82087199,0.221139257
48428.png,114.074532,0.637096598
48429.png,119.7943332,0.767437214
48430.png,97.74896865,0.265075978
48431.png,109.0299039,0.522141565
48432.png,114.5787395,0.648586283
48433.png,100.9783769,0.338666483
48434.png,105.7114124,0.446521065
48435.png,102.0311914,0.362657613
48436.png,94.89885148,0.20012861
48437.png,96.62801674,0.239532159
48438.png,106.0197916,0.45354829
48439.png,107.1882013,0.480173559
48440.png,125.6901172,0.901788059
48441.png,91.6340669,0.125731963
48442.png,111.0266116,0.567641767
48443.png,98.8184057,0.289445895
48444.png,109.010158,0.521691603
48445.png,107.2042297,0.480538808
48446.png,106.9898928,0.475654581
48447.png,94.40200866,0.188806748
48448.png,95.45867472,0.212885646
48449.png,105.746667,0.447324433
48450.png,111.1154502,0.569666187
48451.png,106.0477638,0.45418571
48452.png,111.7421813,0.583947893
48453.png,94.59677574,0.193245025
48454.png,93.9115514,0.177630398
48455.png,108.0745166,0.500370569
48456.png,115.8905479,0.678479265
48457.png,113.1107621,0.615134582
48458.png,110.11117,0.546781038
48459.png,114.8938245,0.655766318
48460.png,106.3740637,0.461621306
48461.png,112.9490594,0.611449764
48462.png,98.53974084,0.283095788
48463.png,101.7756659,0.356834796
48464.png,109.6261072,0.535727615
48465.png,98.64099813,0.2854032
48466.png,102.1405011,0.36514852
48467.png,103.9615296,0.406645412
48468.png,99.19028207,0.29792007
48469.png,129.2582221,0.983096652
48470.png,100.4766825,0.327234065
48471.png,116.997688,0.703708346
48472.png,114.6056201,0.649198828
48473.png,106.73505,0.469847322
48474.png,102.4359433,0.371880942
48475.png,106.1881862,0.457385601
48476.png,108.7355976,0.515435027
48477.png,107.9795421,0.498206326
48478.png,115.6992759,0.674120633
48479.png,94.04733366,0.180724552
48480.png,101.5363576,0.351381531
48481.png,116.1663048,0.684763107
48482.png,103.1668611,0.388536814
48483.png,95.96381744,0.224396643
48484.png,100.0602059,0.317743558
48485.png,103.9629811,0.406678489
48486.png,111.9095847,0.587762616
48487.png,115.424607,0.667861584
48488.png,101.7214623,0.355599626
48489.png,115.8139423,0.676733607
48490.png,109.6127968,0.535424303
48491.png,113.3669566,0.620972643
48492.png,104.8231605,0.426279924
48493.png,111.5912712,0.580509012
48494.png,111.9360977,0.588366784
48495.png,104.2499245,0.413217244
48496.png,106.1702323,0.456976475
48497.png,105.7888023,0.448284596
48498.png,110.6236643,0.55845956
48499.png,107.0559496,0.477159858
48500.png,120.2862103,0.778645919
48501.png,116.6875985,0.696642146
48502.png,116.5219926,0.692868383
48503.png,111.1636643,0.570764871
48504.png,111.3788805,0.575669135
48505.png,105.5350158,0.442501407
48506.png,104.2339559,0.412853358
48507.png,102.3935125,0.370914046
48508.png,113.0191991,0.61304808
48509.png,110.7611693,0.561592971
48510.png,117.3911352,0.712674068
48511.png,115.8617161,0.677822257
48512.png,106.0844401,0.455021475
48513.png,108.5508948,0.511226091
48514.png,112.47397,0.60062361
48515.png,109.5729793,0.534516957
48516.png,107.0499866,0.477023975
48517.png,137.2988724,1
48518.png,131.8502985,1
48519.png,98.13028791,0.273765333
48520.png,108.3983377,0.507749679
48521.png,114.1858625,0.639633554
48522.png,101.2812822,0.345568972
48523.png,109.6287222,0.535787204
48524.png,102.544881,0.374363372
48525.png,105.3282689,0.437790139
48526.png,108.649537,0.513473911
48527.png,111.8670142,0.586792536
48528.png,114.5275921,0.647420756
48529.png,92.64212155,0.148703122
48530.png,101.86007,0.358758164
48531.png,119.7869332,0.767268586
48532.png,106.8183543,0.471745628
48533.png,113.7800563,0.630386199
48534.png,107.8978013,0.496343649
48535.png,128.9785472,0.976723529
48536.png,110.8812072,0.564328348
48537.png,99.95119049,0.315259357
48538.png,115.8846276,0.678344356
48539.png,108.3382917,0.506381374
48540.png,111.4247906,0.576715316
48541.png,107.3021578,0.482770355
48542.png,119.2624457,0.755316768
48543.png,101.4976525,0.350499535
48544.png,107.4660659,0.48650543
48545.png,96.65703843,0.240193494
48546.png,100.6324151,0.330782839
48547.png,105.0859733,0.4322688
48548.png,114.6217744,0.649566946
48549.png,110.0030486,0.54431721
48550.png,98.48523653,0.281853765
48551.png,115.3239765,0.665568456
48552.png,105.8901016,0.450592965
48553.png,109.8374907,0.54054454
48554.png,110.4013157,0.553392766
48555.png,118.7400989,0.743413731
48556.png,106.8094599,0.471542946
48557.png,102.0952726,0.36411787
48558.png,115.1464884,0.661523925
48559.png,106.1568751,0.456672096
48560.png,105.5918915,0.443797469
48561.png,103.1897706,0.389058867
48562.png,127.5673232,0.944565102
48563.png,108.5740431,0.511753585
48564.png,115.5240482,0.670127612
48565.png,93.84581352,0.176132389
48566.png,96.48522354,0.236278243
48567.png,95.71450961,0.218715512
48568.png,111.8422077,0.586227255
48569.png,97.09924914,0.250270421
48570.png,96.24390081,0.230779074
48571.png,110.6503899,0.559068573
48572.png,113.1314664,0.615606384
48573.png,102.7427124,0.378871478
48574.png,120.192789,0.776517071
48575.png,99.70207012,0.309582498
48576.png,128.2033885,0.959059512
48577.png,102.8647979,0.381653515
48578.png,108.3603424,0.506883856
48579.png,101.2729354,0.345378768
48580.png,100.81121,0.334857148
48581.png,98.1584129,0.274406235
48582.png,121.2465328,0.800529377
48583.png,108.6762449,0.51408252
48584.png,104.4477968,0.417726281
48585.png,124.0093301,0.863486932
48586.png,109.1267294,0.524347987
48587.png,96.97414799,0.247419664
48588.png,116.5403014,0.693285597
48589.png,114.8600144,0.654995867
48590.png,98.8042855,0.28912413
48591.png,103.730683,0.401384969
48592.png,120.9532248,0.793845588
48593.png,108.6603886,0.513721193
48594.png,111.0741468,0.568724981
48595.png,120.2256621,0.77726617
48596.png,108.9150954,0.519525353
48597.png,97.25995244,0.253932465
